vote_id;vote_date;question;issue;title;yeas;nays
50;03-Feb;On Passage of the Bill;H.R. 203;H.R. 203, A bill to direct the Secretary of Veterans Affairs to provide for the conduct of annual evaluations of mental health care and suicide prevention programs of the Department of Veterans Affairs, to require a pilot program on loan repayment for psychiatrists who agree to serve in the Veterans Health Administration of the Department of Veterans Affairs, and for other purposes.;99;0
49;29-Jan;On Passage of the Bill;S. 1;S.1 As Amended, A bill to approve the Keystone XL Pipeline.;62;36
48;29-Jan;On the Amendment;S. 1;Markey Amdt. No. 178, To ensure that products derived from tar sands are treated as crude oil for purposes of the Federal excise tax on petroleum.;44;54
47;29-Jan;On the Amendment;S. 1;Markey Amdt. No. 141, To delay the effective date until the President determines that the pipeline will not have certain negative impacts.;36;62
46;29-Jan;On the Amendment;S. 1;Booker Amdt. No. 155, To allow permitting agencies to consider new circumstances and new information.;41;56
45;29-Jan;On the Cloture Motion;S. 1;Upon Reconsideration Motion to Invoke Cloture on S.1, A bill to approve the Keystone XL Pipeline.;62;35
44;29-Jan;On the Amendment;S. 1;Udall Amdt. No. 77, To establish a renewable electricity standard, and for other purposes.;45;53
43;29-Jan;On the Amendment;S. 1;Burr Amdt. No. 92 As Modified, To permanently reauthorize the Land and Water Conservation Fund.;59;39
42;29-Jan;On the Amendment;S. 1;Daines Admt. No. 246, To express the sense of Congress that reauthorizing the Land and Water Conservation Fund should be a priority.;47;51
41;28-Jan;On the Amendment;S. 1;Gillibrand Amdt. No. 48, To modify the definition of underground injection.;35;63
40;28-Jan;On the Amendment;S. 1;Heitkamp Amdt. No. 133, To express the sense of Congress that the Internal Revenue Code of 1986 should be amended to extend the credit with respect to facilities producing energy from certain renewable resources.;47;51
39;28-Jan;On the Amendment;S. 1;Murkowski Amdt. No. 166, To release certain wilderness study areas from management for preservation as wilderness.;50;48
38;28-Jan;On the Amendment;S. 1;Coons Amdt. No. 115, To express the sense of Congress regarding climate change and infrastructure.;47;51
37;28-Jan;On the Amendment;S. 1;Daines Amdt. No. 132, To express the sense of Congress regarding the designation of National Monuments.;50;47
36;28-Jan;On the Amendment;S. 1;Whitehouse Amdt. No. 148, To require campaign finance disclosures for certain persons benefitting from tar sands development.;44;52
35;28-Jan;On the Amendment;S. 1;Moran Amdt. No. 73, To delist the lesser prairie-chicken as a threatened species under the Endangered Species Act of 1973.;54;44
34;28-Jan;On the Amendment;S. 1;Cruz Amdt. No 15, To promote economic growth and job creation by increasing exports.;53;45
33;28-Jan;On the Amendment;S. 1;Sanders Amdt. No. 23, To increase the quantity of solar photovoltaic electricity by providing rebates for the purchase and installation of an additional 10,000,000 photovoltaic systems by 2025.;40;58
32;28-Jan;On the Amendment;S. 1;Peters Amdt. No. 70, To require that the Administrator of the Pipeline and Hazardous Materials Safety Administration make a certification and submit to Congress the results of a study before the pipeline may be constructed, connected, operated, or maintained.;40;58
31;28-Jan;On the Amendment;S. 1;Cardin Amdt. No. 75, To provide communities that rely on drinking water from a source that may be affected by a tar sands spill from the Keystone XL pipeline an analysis of the potential risks to public health and the environment from a leak or rupture of the pipeline.;36;62
30;26-Jan;On the Cloture Motion;S. 1;Motion to Invoke Cloture on S. 1, A bill to approve the Keystone XL Pipeline.;53;39
29;26-Jan;On the Cloture Motion;S. 1;Motion to Invoke Cloture on the Murkowski Amdt. No. 2, In the nature of a substitute.;53;39
28;22-Jan;On the Motion to Table;S. 1;Motion to Table Reed Amdt. No. 74, To express the sense of the Senate that the Low-Income Home Energy Assistance Program should be funded at not less than $4,700,000,000 annually.;49;45
27;22-Jan;On the Motion to Table;S. 1;Motion to Table Leahy Amdt. No. 30, To strike a provision relating to judicial review.;53;41
26;22-Jan;On the Motion to Table;S. 1;Motion to Table Whitehouse Amdt. No. 28, To require campaign finance disclosures for certain persons benefitting from tar sands development.;52;43
25;22-Jan;On the Motion to Table;S. 1;Motion to Table Carper Amdt. No. 121, To impose a fee of 8 cents per barrel on oil transported through the pipeline.;57;38
24;22-Jan;On the Motion to Table;S. 1;Motion to Table Markey Amdt. No. 25, To ensure that products derived from tar sands are treated as crude oil for purposes of the Federal excise tax on petroleum.;53;42
23;22-Jan;On the Motion for Attendance;S. 1;Motion to Instruct the Sgt. at Arms, A bill to approve the Keystone XL Pipeline.;89;5
22;22-Jan;On the Amendment;S. 1;Menendez Amdt. No. 72 As Modified, To ensure private property cannot be seized through condemnation or eminent domain for the private gain of a foreign-owned business entity.;43;54
21;22-Jan;On the Amendment;S. 1;Cornyn Amdt. No. 126 As Modified, To ensure private property is protected as guaranteed by the United States Constitution.;64;33
20;22-Jan;On the Amendment;S. 1;Blunt Amdt. No. 78 As Modified, To express the sense of the Senate regarding the conditions for the President entering into bilateral or other international agreements regarding greenhouse gas emissions without proper study of any adverse economic effects, including job losses and harm to the industrial sector, and without the approval of the Senate.;51;46
19;22-Jan;On the Amendment;S. 1;Wyden Amdt. No. 27, To amend the Internal Revenue Code of 1986 to clarify that products derived from tar sands are crude oil for purposes of the Federal excise tax on petroleum.;50;47
18;22-Jan;On the Amendment;S. 1;Murkowski Amdt. No. 123, To express the sense of the Senate that all forms of unrefined and unprocessed petroleum should be subject to the nominal per-barrel excise tax associated with the Oil Spill Liability Trust Fund.;75;23
17;22-Jan;On the Amendment;S. 1;Lee Amdt. No. 71, To require a procedure for issuing permits to drill.;51;47
16;22-Jan;On the Motion to Table;S. 1;Motion to Table Sanders Amdt. No. 24, To express the sense of Congress regarding climate change.;56;42
15;22-Jan;On the Motion to Table;S. 1;Motion to Table Manchin Amdt. No. 99, To express the sense of Congress regarding climate change.;53;46
14;22-Jan;On the Amendment;S. 1;Fischer Amdt. No. 18, As Modified, To provide limits on the designation of new federally protected land.;54;45
13;22-Jan;On the Amendment;S. 1;Boxer Amdt. No. 113, To express the sense of Congress regarding federally protected land.;55;44
12;21-Jan;On the Amendment;S. 1;Schatz Amdt. No. 58, To express the sense of Congress regarding climate change.;50;49
11;21-Jan;On the Amendment;S. 1;Hoeven Amdt. No. 87, As Modified, To express the sense of Congress regarding climate change.;59;40
10;21-Jan;On the Amendment;S. 1;Whitehouse Amdt. No. 29, To express the sense of the Senate that climate change is real and not a hoax.;98;1
9;21-Jan;On the Amendment;S. 1;Toomey Amdt. No. 41, To continue cleaning up fields and streams while protecting neighborhoods, generating affordable energy, and creating jobs.;54;45
8;21-Jan;On the Amendment;S. 1;Durbin Amdt. No. 69, To ensure that the storage and transportation of petroleum coke is regulated in a manner that ensures the protection of public and ecological health.;41;58
7;21-Jan;On the Amendment;S. 1;Lee Amdt. No. 33, To conform citizen suits under the Endangered Species Act of 1973.;54;45
6;20-Jan;On the Amendment;S. 1;Portman Amdt. No. 3 As Modified, To promote energy efficiency.;94;5
5;20-Jan;On the Motion to Table;S. 1;Motion to Table Franken Amdt. No. 17, To require the use of iron, steel, and manufactured goods produced in the United States in the construction of the Keystone XL Pipeline and facilities.;53;46
4;20-Jan;On the Motion to Table;S. 1;Motion to Table Markey Amdt. No. 13, To ensure that oil transported through the Keystone XL pipeline into the United States is used to reduce United States dependence on Middle Eastern oil.;57;42
3;12-Jan;On Cloture on the Motion to Proceed;S. 1;Motion to Invoke Cloture on the Motion to Proceed to S.1, A bill to approve the Keystone XL Pipeline.;63;32
2;08-Jan;On Passage of the Bill;H.R. 26;H.R. 26, A bill to extend the termination date of the Terrorism Insurance Program established under the Terrorism Risk Insurance Act of 2002, and for other purposes.;93;4
1;08-Jan;On the Amendment;H.R. 26;Warren Amdt. No. 1, In the nature of a substitute.;31;66
